Secretaria_de_Atencao_Primaria_a_Saude_-_SAPS/MS_,Unnamed:_1,Unnamed:_2,Unnamed:_3,Unnamed:_4,Unnamed:_5,Unnamed:_6,Unnamed:_7,Unnamed:_8,Unnamed:_9
1,16,818,3769,7343,1,4645,3,0,1211
4,18,2830,2741,4462,1,27738,8,0,579
1,15,1379,381,5965,1,8434,3,0,1209
1,9,487,1570,8334,1,2952,3,0,627
4,25,3238,3865,20836,1,18486,3,0,869
1,19,1088,2350,11869,1,7012,3,0,1009
1,15,1539,3951,5810,1,10076,3,0,530
1,4,1707,6,15282,1,11159,3,0,621
5,22,3732,2717,4212,1,19815,3,0,1317
2,13,182,1545,5169,1,1392,3,0,1193
2,13,149,422,5705,1,31124,3,0,1391
4,18,2823,2375,146,1,16444,3,0,634
5,17,3376,3196,10520,1,18920,3,0,1237
2,2,92,2081,1330,1,22888,3,0,1307
0,12,3931,880,7071,1,20706,3,0,784
5,23,3408,63,7575,1,19013,3,0,1095
4,10,2756,3937,18533,1,15903,3,0,781
1,5,975,2977,10036,1,6219,3,0,902
5,17,3255,148,10452,1,18519,3,0,1552
4,18,2851,3833,17719,1,16742,3,0,598
2,2,92,2081,14323,1,31289,3,0,1286
4,10,2579,2909,17705,1,15215,3,0,791
4,10,2386,1598,3514,1,26145,3,0,880
4,25,2886,294,1770,1,29651,3,0,531
1,9,406,313,18631,1,2417,3,0,811
5,22,3741,2867,4352,1,27766,8,0,1204
2,0,39,20,14127,1,224,3,0,1295
2,13,217,2820,11286,1,1645,3,0,1059
1,4,1949,2227,9384,1,12468,3,0,880
2,26,281,141,8618,1,2042,3,0,901
1,5,950,2541,11912,1,6056,3,0,976
1,15,1371,66,17401,1,31770,3,0,543
4,25,2972,1369,2350,1,26114,3,0,966
4,10,2295,1127,17875,1,13988,3,0,775
4,25,3193,3461,1796,1,18170,3,0,828
1,9,560,3221,18466,1,3378,3,0,1127
1,14,1202,625,9484,1,7528,3,0,880
4,25,3235,3850,21445,1,18463,3,0,549
5,17,3329,2089,10524,0,18803,3,0,1125
1,4,1947,2190,18160,1,12460,3,0,860
1,4,1872,1648,17669,1,12099,3,0,931
4,18,2809,1664,22406,1,28319,3,0,577
4,25,3222,3720,19026,1,18425,3,0,1089
0,6,4217,524,97,1,21801,3,0,878
1,15,1448,1771,11659,1,9024,3,0,1000
4,25,3057,2294,1717,1,17716,3,0,794
4,10,2525,2519,2582,1,22410,3,0,692
4,18,2809,1664,18283,1,16270,3,0,1057
4,10,2121,150,3761,1,13307,3,0,1070
1,4,1905,1803,355,1,27969,3,0,1491
0,12,3980,2941,14598,1,20904,3,0,615
5,23,3441,1305,1573,1,31230,3,2,0
1,15,1491,2986,10,1,24227,3,0,818
1,5,855,537,9057,1,5101,3,0,592
0,8,4208,3855,17800,1,21702,3,0,599
5,22,3751,3008,4057,1,30691,3,0,564
4,25,3191,3454,1874,1,18139,3,0,781
4,10,2540,2642,13693,1,15045,3,0,1473
5,22,3741,2867,4351,1,19922,3,0,770
4,25,3109,2723,21887,1,22313,3,0,1037
0,11,3861,1019,9102,1,20357,3,0,836
2,13,163,708,15952,1,1259,3,0,1102
1,19,1040,2637,8760,1,6722,3,0,1251
1,14,1206,667,17677,1,31495,3,0,1350
1,9,608,4020,8576,1,3781,3,0,1048
1,16,664,911,22626,1,24204,3,0,618
1,14,1206,667,13670,1,7611,3,0,1215
1,1,1586,1900,23016,1,10403,3,0,563
2,13,141,140,5496,1,979,3,0,1288
4,18,2799,374,4757,1,16163,3,0,1482
4,10,2117,100,21523,1,13295,3,0,538
1,15,1507,3460,11348,1,9852,3,0,793
1,15,1483,2737,22077,1,22634,3,0,1604
0,11,3847,399,18887,1,20150,3,0,602
1,16,818,3769,22099,1,4612,3,0,619
4,10,2161,476,13253,0,13481,3,0,790
1,9,488,1666,11680,1,2987,3,0,1062
1,9,511,2168,8365,1,3094,3,0,1201
0,8,4167,2843,6916,1,21563,3,0,836
0,12,3938,1106,11832,1,20786,3,0,1518
4,10,2321,1249,23823,1,25523,3,0,1562
1,5,858,720,8949,1,5132,3,0,1188
1,4,1942,2105,22729,1,24910,3,0,1125
4,25,2923,761,1766,1,25138,3,0,802
4,18,2840,3480,16043,1,16675,3,0,771
0,11,3843,184,15625,1,20121,3,0,905
4,25,3139,2923,13650,1,24068,3,0,939
0,6,4217,524,89,1,26749,3,0,1426
4,10,2757,3939,19469,1,15912,3,0,1364
0,11,3855,684,193,1,20243,3,0,1273
1,15,1480,2663,7851,1,9338,3,0,1057
1,16,655,747,5334,0,3977,3,0,571
1,15,1501,3185,11523,1,9824,3,0,860
4,25,2916,669,1550,1,17022,3,0,1171
1,15,1491,2986,409,1,9476,3,0,218
1,16,732,2202,22061,1,4249,3,0,1042
1,5,990,3418,7720,1,6369,3,0,556
1,5,865,818,12873,1,5202,3,0,810
1,5,990,3418,7717,1,6364,3,0,445
0,12,3949,1780,7183,1,20802,3,0,902
1,1,1545,218,1051,1,10161,3,0,554
1,4,1787,741,7015,1,24764,3,0,1028
2,13,260,3877,22888,1,24450,3,0,548
4,18,2851,3833,4703,1,16729,3,0,1277
4,10,2106,36,2477,1,13256,3,0,1044
2,2,92,2081,1461,1,650,3,0,862
1,15,1428,1385,16281,1,8860,3,0,1108
4,25,2873,243,23707,1,26370,3,0,1035
5,23,3436,958,4821,1,19092,3,0,1482
5,17,3364,2970,18275,0,26330,3,0,1160
1,4,1902,1789,16644,1,12236,3,0,808
2,26,400,2565,9258,1,23172,3,0,489
1,5,881,1255,10247,0,5399,3,0,907
4,10,2267,990,2482,1,13911,3,0,585
0,8,4083,1253,18729,1,21282,3,0,575
1,14,1210,836,14656,1,7659,3,0,607
1,9,576,3601,19941,1,3453,3,0,1153
1,15,1491,2986,175,1,9563,3,0,1092
1,15,1491,2986,31,1,9536,3,0,1140
1,1,1568,1103,20326,1,10329,3,0,847
4,10,2263,976,17360,1,30730,3,0,628
5,22,3727,2643,20812,0,19770,3,0,1103
2,13,205,2480,12059,1,1542,3,0,542
1,1,1589,2042,15908,1,10491,3,0,8
2,13,165,750,23949,1,25685,3,0,78
4,10,2630,3211,3276,1,15439,3,0,1240
4,25,2895,346,1782,1,22539,3,0,791
5,23,3457,1700,21521,1,24458,3,0,817
4,10,2169,525,3314,1,13512,3,0,550
0,6,4217,524,138,1,21822,3,0,1081
1,5,932,2184,9735,1,5926,3,0,1383
1,16,769,2810,19183,1,22110,3,0,1060
1,5,889,1427,7781,0,22752,3,0,815
2,26,288,208,8683,1,2059,3,0,572
4,25,2916,669,1575,1,17066,3,0,1295
1,9,552,3018,20056,1,3314,3,0,596
1,1,1552,458,1196,1,10233,3,0,559
4,25,3034,2011,21160,1,17632,3,0,803
1,4,1845,1503,16239,1,26836,3,0,76
2,26,329,1474,24036,1,29027,3,0,1127
4,25,3164,3125,1696,1,26458,3,0,1083
1,4,2082,3897,24399,1,26387,3,0,1584
0,8,4170,2892,5650,1,21573,3,0,612
4,25,3140,2924,12267,1,17888,3,0,589
1,15,1418,1165,6020,1,30378,3,0,596
4,25,2864,123,1899,1,16801,3,0,1604
1,19,1145,3721,16522,1,7264,3,0,539
4,18,2794,233,4416,0,16118,3,0,1295
4,25,2905,509,14103,1,16927,3,0,927
2,13,255,3803,20389,1,1876,3,0,917
0,8,4059,695,8019,1,21226,3,0,964
1,14,1349,3425,11020,1,8249,3,0,1008
1,24,1704,3795,24697,1,31042,3,0,31
4,10,2260,971,17573,1,13841,3,0,805
1,1,1615,2721,1214,1,10641,3,0,848
2,21,120,490,5224,1,849,3,0,1562
4,25,3088,2535,700,1,29451,3,0,965
2,20,19,3972,13640,1,23644,3,0,1405
2,13,193,2097,11181,1,1457,3,0,577
2,2,82,1628,18461,1,421,3,0,1459
1,15,1473,2527,15123,1,9282,3,0,1350
1,19,1040,2637,8761,1,6726,3,0,1118
4,18,2839,3289,4443,1,16665,3,0,1138
2,13,226,3070,20614,1,1689,3,0,539
4,18,2798,366,4596,1,16138,3,0,45
1,14,1224,1112,13238,1,7713,3,0,558
0,12,3936,1054,11844,1,20751,3,0,976
0,12,3982,3565,7142,1,20910,3,0,1467
1,9,542,2911,9812,1,3265,3,0,1653
4,25,3199,3556,2388,1,18212,3,0,1204
0,12,3932,912,22362,1,23135,3,0,1037
4,25,3118,2784,17429,0,31906,3,0,225
1,16,628,400,15746,0,3887,3,0,792
1,15,1479,2649,16537,1,26291,3,0,220
1,9,452,848,8257,1,2727,3,0,792
1,15,1491,2986,23695,1,9694,3,0,1295
4,25,3155,3038,2123,1,30929,3,0,825
2,26,400,2565,9256,1,25305,3,0,1547
1,5,866,830,15008,1,5204,3,0,797
2,26,400,2565,8616,1,25315,3,0,1306
4,10,2126,172,2876,1,13323,3,0,1649
0,12,4000,3412,9887,1,30462,3,0,1460
0,8,4166,2822,7967,1,21556,3,0,595
2,2,92,2081,22490,1,29293,3,0,588
5,17,3256,168,16322,1,18524,3,0,1015
1,15,1393,571,17516,1,32110,3,0,955
1,5,875,1021,24596,1,26941,3,0,558
0,8,4136,2303,8055,1,21461,3,0,1605
1,5,960,2684,23423,1,25213,3,0,570
4,18,2823,2375,151,1,16459,3,0,614
2,2,116,3906,21339,1,840,3,0,1009
1,4,1917,1953,20572,1,12341,3,0,773
1,5,990,3418,16479,1,6392,3,0,560
1,19,1087,2313,9470,1,6950,3,0,1030
1,4,1827,1242,22658,1,24042,3,0,922
4,10,2179,584,3256,1,28628,8,0,1114
4,10,2739,3843,16900,1,15762,3,0,772
1,4,1813,1015,20958,1,11723,3,0,977
4,10,2616,3114,3086,1,15375,3,0,849
1,5,929,2120,757,1,29066,3,0,580
2,13,196,2137,11236,1,32064,3,0,852
4,10,2194,668,21593,1,13601,3,0,1394
1,15,1457,1937,12526,1,9127,3,0,1082
1,15,1399,649,24056,1,8586,3,0,974
2,13,141,140,5487,1,957,3,0,1302
1,4,2074,3835,17265,1,31546,3,0,569
1,4,1828,1246,577,1,27303,3,0,533
1,4,1837,1382,7237,1,11854,3,0,571
4,10,2641,3224,24826,1,15462,3,0,839
1,9,601,3858,8516,1,31688,3,0,1127
0,11,3855,684,24842,1,27696,3,0,544
4,10,2263,976,3470,1,13874,3,0,1393
1,9,581,3619,20872,1,3604,3,0,1160
5,17,3331,2134,13032,1,18807,3,0,910
4,10,2397,1672,3764,1,29343,3,0,624
2,13,140,138,23032,1,27007,3,0,1042
0,8,4093,1392,7975,1,21309,3,0,1322
1,5,834,101,12951,1,4925,3,0,637
2,20,31,2457,19357,1,30077,3,0,539
1,5,876,1042,18209,1,5367,3,0,745
1,1,1637,3736,1187,1,10763,3,0,548
1,16,818,3769,7339,1,4631,3,0,1435
2,13,237,3273,5548,1,1766,3,0,530
4,10,2314,1218,2583,1,14052,3,0,579
4,25,2954,1191,12622,1,17313,3,0,711
1,15,1491,2986,15231,1,9697,3,0,589
2,0,43,752,957,1,241,3,0,772
0,6,4217,524,13564,1,21813,3,0,1404
1,15,1516,3383,19468,1,9944,3,0,861
1,4,1718,131,14660,1,11222,3,0,1275
1,15,1491,2986,23476,1,9551,3,0,553
4,10,2602,3033,3431,1,15335,3,0,1133
0,6,4217,524,17665,1,21856,3,0,1166
4,25,3184,3223,2247,1,18040,3,0,818
1,5,1007,3993,10291,1,6538,3,0,655
1,5,900,1556,9766,1,25424,3,0,1061
4,10,2135,238,24283,1,26323,3,0,570
2,2,99,2464,16417,1,721,3,0,1383
1,1,1624,2961,12787,1,10686,3,0,1401
5,17,3272,664,23104,1,24790,3,0,776
5,22,3657,1424,12289,1,19641,3,0,814
1,1,1611,2630,20311,1,10612,3,0,1437
1,16,628,400,11969,0,3886,3,0,545
4,18,2854,3938,4430,1,16773,3,0,823
1,1,1559,702,1025,1,10268,3,0,1343
1,16,769,2810,15492,1,4449,3,0,823
2,13,211,2528,5303,1,23327,3,0,545
5,22,3563,368,3872,1,19464,3,0,502
5,17,3351,2769,10508,1,24437,3,0,1091
4,10,2390,1644,12437,1,14342,3,0,1124
5,22,3657,1424,12292,1,23831,3,0,1345
1,4,1745,383,16189,1,11365,3,0,550
1,1,1641,3992,15197,1,27189,3,0,607
4,10,2371,1514,15168,1,14229,3,0,134
4,10,2423,1801,14788,1,14541,3,0,1032
1,5,984,3441,5448,1,22775,3,0,1459
4,25,2947,1136,13105,1,23514,3,0,561
4,10,2584,2897,23159,1,15251,3,0,1249
1,15,1407,810,5894,1,23855,3,0,539
4,25,3215,3435,1882,1,27388,3,0,1080
1,24,1681,2386,7640,1,11021,3,0,1563
4,10,2444,1951,20619,1,14655,3,0,638
4,10,2115,82,3556,1,29505,8,0,1295
4,25,3133,2856,2357,0,17876,3,0,856
1,1,1589,2042,24014,1,10428,3,0,954
0,6,4217,524,85,1,26774,3,0,1048
4,18,2807,1551,12239,1,16242,3,0,1125
4,25,3016,1772,21429,1,17578,3,0,1261
2,2,81,1610,1321,1,413,3,0,622
0,8,4094,1400,11788,0,21320,3,0,1092
2,13,193,2097,11188,1,1470,3,0,977
1,5,922,1889,21469,1,29297,8,0,977
1,9,576,3601,19942,1,3454,3,0,948
2,21,121,728,10559,0,30248,3,0,1237
1,5,868,845,10199,1,5217,3,0,1023
0,8,4016,4031,18027,1,21011,3,0,822
4,10,2699,3669,3140,1,15644,3,0,575
1,5,932,2184,9737,1,5928,3,0,0
0,6,4217,524,115,1,26699,3,0,595
1,5,927,2100,14140,1,5867,3,0,628
5,17,3323,2009,10479,1,18747,3,0,922
4,10,2584,2897,3684,1,15248,3,0,1149
1,24,1688,2908,942,1,29138,3,0,580
4,18,2805,1177,21222,1,24512,3,0,1215
0,11,3845,212,21532,1,20142,3,0,1521
1,5,942,2303,19928,1,6006,3,0,950
0,11,3893,2840,11785,1,20517,3,0,114
4,25,2969,1307,22356,1,23156,3,0,954
1,15,1491,2986,12,1,9502,3,0,1656
0,6,4217,524,109,1,24025,3,0,1594
0,8,4196,3336,13362,1,21665,3,0,822
1,15,1382,416,17449,1,31993,3,0,587
4,10,2170,549,20590,1,13523,3,0,1031
1,24,1690,3017,9954,1,11093,3,0,640
4,25,3228,3750,13128,1,28193,8,0,1009
2,2,92,2081,22790,1,27318,3,0,994
0,12,3923,359,16966,1,20657,3,0,1448
1,15,1453,1891,12351,1,9104,3,0,1562
0,8,4095,1398,12974,1,21325,3,0,858
4,10,2744,3869,18041,1,15836,3,0,995
0,6,4217,524,126,1,21810,3,0,879
5,23,3414,266,16818,1,32053,3,0,536
5,17,3371,3112,20573,1,18913,3,0,1394
1,15,1513,3604,11555,1,9908,3,0,856
4,10,2692,3650,2426,1,15628,3,0,790
4,25,2906,516,12176,1,16937,3,0,1037
1,16,736,2253,11758,1,4269,3,0,876
1,4,1895,1754,7704,1,12211,3,0,530
1,16,818,3769,20165,1,4800,3,0,1162
4,25,3199,3556,603,1,30504,3,0,573
0,6,4217,524,15443,1,22136,3,0,612
4,7,2791,3357,9634,1,28046,8,0,1178
4,10,2191,653,16098,1,13592,3,0,816
1,14,1240,1639,14624,1,7793,3,0,1026
4,18,2815,2085,4368,1,16352,3,0,635
1,1,1545,218,1037,1,10138,3,0,576
5,22,3647,1294,18408,1,19619,3,0,565
1,16,756,2639,15767,1,24388,3,0,880
1,15,1407,810,17475,1,31997,3,0,1004
1,16,818,3769,23219,1,24960,3,0,1552
4,25,3018,1786,1823,1,17583,3,0,863
1,24,1700,3626,7592,1,11135,3,0,1431
1,4,1742,365,24672,1,27061,3,0,781
4,10,2397,1672,13486,1,29342,3,0,1160
2,2,92,2081,1344,1,523,3,0,531
1,9,532,2653,19726,1,3180,3,0,587
1,9,574,3596,18334,1,3436,3,0,835
4,10,2543,2655,3490,1,24079,3,0,971
1,19,1028,616,11953,1,6638,3,0,1059
0,8,4085,1286,6863,1,21287,3,0,1175
4,25,3228,3750,1657,1,28186,8,0,530
1,9,496,1926,9829,1,27077,3,0,547
1,5,936,2236,20001,1,5956,3,0,1125
4,25,3187,3281,2135,1,27909,8,0,1350
2,26,329,1474,9982,1,2175,3,0,1059
4,18,2827,2621,4470,1,16526,3,0,861
1,4,1947,2190,11988,1,12457,3,0,639
1,4,1867,1630,639,1,28794,3,0,1149
4,25,2979,1459,638,1,17372,3,0,1428
2,13,163,708,299,1,1257,3,0,785
1,5,971,2971,21649,1,22315,3,0,635
2,2,92,2081,1351,1,537,3,0,1398
0,11,3893,2840,19131,1,20525,3,0,1129
2,20,7,1225,24446,1,26,3,0,535
1,4,1821,1145,14269,1,11766,3,0,631
4,25,3155,3038,14837,1,27953,8,0,0
1,15,1481,2668,5992,1,9366,3,0,921
4,25,3155,3038,1977,1,17964,3,0,965
1,4,1720,136,22346,1,23065,3,0,1100
2,13,176,1184,5023,1,1366,3,0,831
1,16,638,491,23385,1,22743,3,0,792
1,5,839,197,6635,1,4967,3,0,1595
0,6,4217,524,107,1,26590,3,0,889
1,5,907,1633,19596,1,5604,3,0,85
1,15,1384,442,5821,1,8465,3,0,1030
4,7,2790,3618,9843,1,16065,3,0,1102
2,13,209,2517,14354,1,1574,3,0,1541
2,2,92,2081,19810,1,668,3,0,1262
2,2,92,2081,1328,1,27830,3,0,1213
4,18,2847,3356,14274,1,16707,3,0,1362
1,24,1692,3111,21169,1,11106,3,0,1043
1,4,1841,1439,24512,1,26761,3,0,932
5,17,3278,789,17546,1,32323,3,0,825
2,3,270,2035,1530,1,31413,3,0,1437
0,11,3908,3829,13217,1,25752,3,0,803
1,19,1088,2350,7396,1,23381,3,0,1009
4,25,2911,621,2365,1,28230,3,0,587
1,15,1394,585,14108,1,8554,3,0,793
5,17,3347,2604,15545,1,31965,3,0,1009
4,25,2980,1462,15141,1,17444,3,0,552
1,1,1589,2042,24012,1,32188,3,0,1081
0,11,3855,684,225,1,20253,3,0,590
2,13,141,140,20515,1,22649,3,0,757
4,10,2411,1746,3597,1,14482,3,0,538
4,10,2135,238,21538,1,13373,3,0,1495
4,10,2433,1859,23765,1,14583,3,0,571
4,18,2830,2741,20660,1,16592,3,0,1444
1,5,977,3001,11918,1,6240,3,0,922
1,15,1513,3604,12502,1,9913,3,0,948
5,22,3556,323,15752,1,19449,3,0,951
1,15,1513,3604,17519,1,32150,3,0,545
1,5,957,2599,10185,1,30057,3,0,879
1,5,990,3418,16479,1,6393,3,0,636
4,7,2774,446,9148,1,23305,3,0,622
1,15,1382,416,21388,1,31243,8,0,856
1,4,2093,3986,10706,1,13199,3,0,1193
1,5,918,1797,19581,1,5703,3,0,1092
1,9,452,848,8254,1,2723,3,0,598
1,15,1513,3604,11541,1,9895,3,0,555
4,10,2166,506,3085,0,13503,3,0,567
5,22,3676,1787,4131,1,19685,3,0,1350
1,5,875,1021,7536,1,22571,3,0,929
4,25,2916,669,16336,1,17105,3,0,849
1,9,474,1404,18798,1,2879,3,0,951
4,25,3032,1988,2007,1,17617,3,0,638
0,12,3949,1780,18880,1,20806,3,0,987
2,13,206,2481,19013,0,1553,3,0,633
1,16,678,1125,11028,1,4045,3,0,1020
1,5,854,453,8967,0,5090,3,0,1040
4,10,2651,3294,2680,1,15494,3,0,535
1,15,1407,810,5892,1,31272,3,0,1096
4,10,2576,2816,24766,1,27176,3,0,561
1,4,1773,643,13388,1,11487,3,0,1225
0,6,4217,524,113,1,28744,3,0,586
4,10,2585,2898,18156,1,15254,3,0,600
0,8,4091,1395,8051,1,21300,3,0,847
1,19,1024,470,18649,1,6616,3,0,1237
1,19,1088,2350,13735,1,22072,3,0,1562
1,5,911,1708,16406,1,31746,3,0,586
1,16,730,2155,5335,1,4241,3,0,600
5,22,3593,758,12293,1,30448,3,0,1367
1,9,512,2181,15472,1,3098,3,0,0
2,2,100,2631,15457,1,741,3,0,1383
4,10,2260,971,15558,1,13840,3,0,532
4,10,2408,1697,19666,1,14460,3,0,794
4,25,3120,2790,18908,1,17853,3,0,869
4,10,2610,3077,19590,1,15364,3,0,825
4,18,2832,2803,4383,1,16604,3,0,1059
5,22,3551,275,23167,0,24801,3,0,636
1,16,818,3769,22069,1,30246,3,0,604
1,16,818,3769,24132,1,4732,3,0,1077
1,4,2031,3225,24082,1,25846,3,0,921
1,14,1284,2654,22251,1,22939,3,0,1574
1,9,581,3619,8395,1,3593,3,0,814
1,5,974,2976,23291,1,25157,3,0,1009
0,8,4026,177,14503,1,28881,3,0,1317
4,10,2464,2086,2584,1,14736,3,0,0
5,23,3420,443,15085,1,29500,3,0,776
1,5,898,1531,6589,1,27222,3,0,70
5,22,3741,2867,4331,1,29842,3,0,904
1,5,908,1669,12962,1,5608,3,0,785
1,4,1808,980,21734,1,22155,3,0,880
1,5,938,2249,15173,1,5982,3,0,409
4,10,2150,344,2410,1,13437,3,0,996
1,15,1481,2668,15995,1,9381,3,0,629
4,18,2853,3935,4732,1,16765,3,0,843
4,25,2877,226,14567,1,16854,3,0,998
5,22,3556,323,4279,1,19439,3,0,0
1,15,1513,3604,11542,1,9896,3,0,1230
1,15,1491,2986,16,1,9511,3,0,1383
0,8,4053,635,23981,1,26650,3,0,1160
0,6,4217,524,91,1,24536,3,0,584
1,9,435,466,15977,1,2632,3,0,1096
4,7,2790,3618,19235,1,16074,3,0,1139
1,5,927,2100,6594,1,5834,3,0,772
1,5,899,1535,21580,1,5532,3,0,676
1,15,1474,2563,12418,1,9300,3,0,880
5,22,3546,107,18246,1,22428,3,0,435
0,8,4103,1490,8001,1,32091,3,0,1216
2,13,162,656,23839,1,25537,3,0,614
4,10,2720,3384,20536,1,15686,3,0,825
5,17,3269,612,13031,0,18554,3,0,943
0,8,4084,1261,6877,1,21284,3,0,1562
4,10,2106,36,19586,1,13262,3,0,783
1,5,922,1889,18899,1,5778,3,0,598
4,10,2574,2799,14816,1,26670,3,0,574
4,10,2675,3583,3320,1,30931,3,0,910
0,12,3973,2831,7066,1,20872,3,0,1107
0,11,3865,1168,22452,1,25543,3,0,1295
4,18,2841,3476,21771,1,29952,3,0,866
1,1,1641,3992,17531,1,32152,3,0,1350
1,24,1688,2908,7598,1,11077,3,0,971
1,4,1983,2672,10006,1,12642,3,0,1404
1,15,1510,3520,13939,1,9878,3,0,552
0,11,3838,113,10152,1,20098,3,0,633
0,11,3898,3085,20687,1,20550,3,0,1351
0,8,4085,1286,21511,1,21289,3,0,934
1,9,575,3600,11732,1,3440,3,0,1350
5,23,3505,3128,11986,1,19274,3,0,611
1,4,1906,1844,7205,1,26174,3,0,640
4,10,2263,976,3441,1,25792,3,0,908
4,10,2387,1602,2727,1,23323,3,0,543
2,13,262,3979,580,1,28681,3,0,581
4,10,2406,1690,2707,1,14447,3,0,1086
5,22,3568,470,12295,1,19471,3,0,1339
2,2,92,2081,1326,1,27044,3,0,586
2,26,352,2447,10177,1,2229,3,0,851
1,15,1491,2986,173,1,9560,3,0,794
4,25,2871,187,1862,1,16829,3,0,565
4,10,2657,3492,2472,1,15515,3,0,607
4,25,3191,3454,1740,1,18078,3,0,1350
0,8,4216,3964,19624,1,21751,3,0,1491
1,5,951,2544,12856,1,23778,3,0,1491
1,16,818,3769,19908,1,4790,3,0,1047
2,13,213,2595,23186,1,1608,3,0,869
1,5,928,2108,22322,1,23090,3,0,1317
1,1,1589,2042,13884,1,32194,3,0,825
1,15,1382,416,17084,1,30777,3,0,902
1,4,2003,2963,22752,1,24168,3,0,1125
4,25,3149,2997,19715,1,17945,3,0,1552
2,13,141,140,21055,1,1045,3,0,1594
1,14,1354,3706,11021,1,8291,3,0,1059
1,9,419,211,18602,1,2488,3,0,798
1,5,991,3424,10344,1,6401,3,0,1466
0,8,4096,1406,6897,1,21332,3,0,1255
4,25,3141,2935,23699,1,25644,3,0,795
2,2,116,3906,24513,1,835,3,0,540
0,8,4115,1759,686,1,21402,3,0,1530
0,6,4217,524,120,1,25893,3,0,866
1,4,2045,3623,16926,1,30322,3,0,899
5,17,3394,3716,12985,1,18972,3,0,640
1,4,1741,361,19905,1,11329,3,0,609
1,9,487,1570,8340,1,2962,3,0,639
2,3,270,2035,1508,1,1968,3,0,1311
0,12,3991,3641,7172,1,20927,3,0,570
4,25,3038,2056,1695,1,17637,3,0,611
1,9,442,565,23762,0,22613,3,0,543
1,5,928,2108,15737,1,5899,3,0,775
1,5,845,303,12942,1,5014,3,0,1083
4,10,2189,647,24179,1,26122,3,0,804
0,6,4217,524,110,1,26584,3,0,577
1,14,1206,667,24089,1,7551,3,0,1279
4,25,2958,1231,2335,1,28643,8,0,951
1,1,1568,1103,12390,1,30484,3,0,1237
4,10,2731,3791,19891,1,15742,3,0,351
4,10,2540,2642,19160,1,15049,3,0,1119
1,5,898,1531,6590,1,5512,3,0,1089
0,8,4165,2808,23183,1,24859,3,0,879
1,15,1393,571,11460,1,8550,3,0,575
1,15,1377,249,22444,1,23281,3,0,1262
0,11,3865,1168,12479,1,20400,3,0,987
1,24,1678,2380,7614,1,10990,3,0,747
0,8,4028,181,14185,1,21121,3,0,1051
2,13,141,140,5485,1,24184,3,0,855
4,10,2756,3937,3395,1,15901,3,0,954
1,9,487,1570,8342,1,2964,3,0,556
4,25,2916,669,1563,1,25931,3,0,852
1,16,820,3912,15299,1,4848,3,0,847
2,13,141,140,18954,1,28487,3,0,585
4,25,3202,3638,1895,1,18239,3,0,1009
2,13,141,140,21558,1,22650,3,0,146
1,9,579,3609,12260,1,3540,3,0,814
0,11,3855,684,15689,1,20296,3,0,597
1,15,1407,810,12126,1,8693,3,0,562
1,14,1197,582,15117,1,7503,3,0,1634
4,7,2792,3971,7254,1,27492,3,0,803
1,1,1545,218,1089,1,24380,3,0,1574
4,25,2916,669,1574,1,24114,3,0,1049
1,16,818,3769,8103,1,4703,3,0,975
2,13,154,515,12079,1,26555,3,0,602
1,5,875,1021,11909,1,5358,3,0,1048
4,25,3155,3038,17474,1,17977,3,0,1059
0,8,4064,846,8035,1,21235,3,0,553
5,22,3714,2443,18535,0,19746,3,0,610
0,11,3855,684,68,1,20242,3,0,841
0,8,4190,3610,19151,1,31651,3,0,619
4,25,2924,774,18985,1,30881,8,0,625
1,15,1393,571,11458,1,8548,3,0,814
1,14,1231,1252,13273,1,7740,3,0,1149
4,25,3112,2748,1720,1,25155,3,0,1230
4,10,2557,2726,20456,1,15122,3,0,1049
1,4,1811,998,15247,1,11714,3,0,850
1,19,1078,2039,10649,1,6865,3,0,1009
1,9,487,1570,8334,1,27252,3,0,581
1,4,1892,1730,7562,1,31291,3,0,1237
1,15,1491,2986,188,1,9587,3,0,909
1,1,1589,2042,1074,1,10438,3,0,1237
2,20,10,1853,15121,1,65,3,0,988
0,12,3924,363,11852,1,20664,3,0,612
2,13,234,3210,5636,1,22974,3,0,532
1,14,1210,836,10885,1,7655,3,0,1138
0,11,3904,3396,6551,1,20572,3,0,1103
4,10,2315,1226,20881,1,14067,3,0,1295
2,2,74,908,23300,1,22661,3,0,847
0,12,3924,363,14597,1,20672,3,0,1645
1,4,1983,2672,9874,1,12639,3,0,921
1,4,1927,2006,9211,1,12371,3,0,1103
5,22,3759,3144,4296,1,23108,3,0,1226
1,5,835,126,8934,1,29624,3,0,880
2,13,141,140,5498,1,28441,3,0,1424
1,14,1330,3532,17601,1,8189,3,0,563
4,25,3228,3750,2127,1,18442,3,0,1182
5,22,3732,2717,4197,1,19793,3,0,1342
1,19,1088,2350,12093,1,7019,3,0,1125
2,2,92,2081,1403,1,27434,3,0,828
1,14,1161,43,782,1,29146,3,0,774
1,5,990,3418,7722,1,6372,3,0,1241
4,10,2253,953,13696,1,13794,3,0,1120
1,9,428,362,8483,1,31596,3,0,582
1,15,1448,1771,23049,1,24702,3,0,1295
0,8,4036,302,8068,1,21162,3,0,563
4,18,2833,2858,17654,1,16618,3,0,957
1,5,852,406,17439,1,31894,3,0,635
2,0,50,2891,24790,1,271,3,0,637
1,5,938,2249,10094,1,5979,3,0,775
